candle_begin_time,open,high,low,close,volume
2019-09-04 01:42:00,10626.28,10633.55,10622.0,10629.66,18.674958
2019-09-04 01:43:00,10629.1,10636.38,10622.91,10636.38,21.147524
2019-09-04 01:44:00,10633.54,10639.95,10611.99,10621.07,36.193075
2019-09-04 01:45:00,10620.48,10622.0,10612.0,10616.21,12.542571
2019-09-04 01:46:00,10612.0,10618.72,10606.58,10610.83,28.611263
2019-09-04 01:47:00,10614.82,10624.43,10610.68,10615.92,70.80657
2019-09-04 01:48:00,10615.78,10617.42,10610.02,10615.13,6.987528
2019-09-04 01:49:00,10613.21,10620.0,10606.09,10610.41,23.409688
2019-09-04 01:50:00,10610.46,10625.4,10600.13,10620.68,60.692654
2019-09-04 01:51:00,10620.68,10622.73,10600.13,10604.95,24.318901
2019-09-04 01:52:00,10604.82,10617.43,10601.79,10617.33,14.699143
2019-09-04 01:53:00,10615.18,10617.32,10606.18,10606.18,7.713778
2019-09-04 01:54:00,10609.0,10614.99,10602.61,10602.62,17.059074
2019-09-04 01:55:00,10605.5,10611.56,10603.0,10608.42,17.966789
2019-09-04 01:56:00,10612.71,10612.73,10592.22,10603.4,90.554048
2019-09-04 01:57:00,10599.72,10605.26,10592.02,10597.96,24.960671
2019-09-04 01:58:00,10594.96,10603.75,10592.08,10601.16,12.198485
2019-09-04 01:59:00,10601.98,10603.63,10595.04,10598.28,19.378565
2019-09-04 02:00:00,10598.29,10615.87,10594.04,10615.87,31.269432
2019-09-04 02:01:00,10615.87,10628.24,10615.09,10616.43,29.267946
2019-09-04 02:02:00,10619.24,10620.78,10608.25,10611.5,17.33885
2019-09-04 02:03:00,10612.09,10639.0,10610.06,10617.72,42.457832
2019-09-04 02:04:00,10617.72,10631.85,10617.72,10629.88,7.349093
2019-09-04 02:05:00,10631.72,10635.0,10626.06,10632.7,11.649394
2019-09-04 02:06:00,10631.48,10635.0,10628.57,10632.2,6.445417
2019-09-04 02:07:00,10630.89,10639.21,10626.1,10638.92,17.146635
2019-09-04 02:08:00,10635.15,10638.73,10630.0,10633.0,8.884169
2019-09-04 02:09:00,10630.0,10632.52,10622.78,10625.99,5.884395
2019-09-04 02:10:00,10625.02,10634.97,10621.97,10632.85,25.58039
2019-09-04 02:11:00,10634.97,10637.99,10625.46,10627.08,10.312647
2019-09-04 02:12:00,10627.09,10628.77,10622.14,10623.75,17.10667
2019-09-04 02:13:00,10623.75,10629.76,10620.31,10629.76,19.331328
2019-09-04 02:14:00,10629.61,10632.86,10620.33,10631.07,5.850945
2019-09-04 02:15:00,10629.0,10637.0,10627.0,10627.02,10.171342
2019-09-04 02:16:00,10627.02,10644.22,10627.02,10644.21,18.174116
2019-09-04 02:17:00,10639.28,10654.19,10639.28,10642.44,35.446478
2019-09-04 02:18:00,10642.44,10652.69,10640.72,10645.54,7.91149
2019-09-04 02:19:00,10648.35,10649.0,10644.54,10646.27,6.001256
2019-09-04 02:20:00,10646.25,10648.0,10641.12,10646.7,9.157492
2019-09-04 02:21:00,10646.7,10648.33,10644.0,10647.71,5.503881
2019-09-04 02:22:00,10647.5,10650.0,10647.0,10649.0,6.771395
2019-09-04 02:23:00,10648.98,10649.08,10648.02,10649.06,7.090861
2019-09-04 02:24:00,10649.06,10649.08,10647.0,10648.98,5.502981
2019-09-04 02:25:00,10648.35,10649.08,10647.19,10649.08,10.335146
2019-09-04 02:26:00,10649.05,10649.08,10647.0,10649.0,7.967427
2019-09-04 02:27:00,10649.0,10650.0,10647.0,10649.94,12.498994
2019-09-04 02:28:00,10649.94,10649.94,10635.47,10637.38,16.98568
2019-09-04 02:29:00,10637.57,10641.0,10635.0,10635.29,6.9846
2019-09-04 02:30:00,10635.27,10635.29,10631.0,10631.0,5.939372
2019-09-04 02:31:00,10633.01,10639.02,10631.0,10636.35,12.886105
2019-09-04 02:32:00,10636.35,10639.04,10635.47,10635.49,4.023368
2019-09-04 02:33:00,10635.51,10639.94,10635.47,10638.73,4.933848
2019-09-04 02:34:00,10638.73,10640.24,10635.47,10638.17,9.353755
2019-09-04 02:35:00,10636.58,10638.97,10635.48,10637.24,3.490823
2019-09-04 02:36:00,10637.78,10639.87,10636.99,10637.5,3.801877
2019-09-04 02:37:00,10637.03,10638.0,10632.99,10634.24,6.986546
2019-09-04 02:38:00,10634.24,10647.93,10632.18,10642.51,71.693161
2019-09-04 02:39:00,10642.49,10644.0,10638.38,10643.18,5.207337
2019-09-04 02:40:00,10643.55,10644.0,10640.28,10644.0,4.384852
2019-09-04 02:41:00,10643.98,10644.98,10639.2,10644.95,10.920381
2019-09-04 02:42:00,10643.23,10644.94,10636.48,10642.71,7.038117
2019-09-04 02:43:00,10639.43,10642.64,10635.59,10635.59,5.830976
2019-09-04 02:44:00,10636.0,10636.0,10623.42,10625.99,20.508114
2019-09-04 02:45:00,10626.49,10627.81,10623.4,10624.3,11.766338
2019-09-04 02:46:00,10624.3,10627.13,10618.27,10622.95,18.74271
2019-09-04 02:47:00,10624.25,10625.7,10610.4,10610.94,21.503206
2019-09-04 02:48:00,10610.96,10627.9,10610.96,10625.82,42.643266
2019-09-04 02:49:00,10625.82,10627.92,10621.27,10625.0,5.842831
2019-09-04 02:50:00,10622.12,10624.98,10611.82,10617.99,9.950439
2019-09-04 02:51:00,10614.56,10619.46,10612.04,10619.29,9.117431
2019-09-04 02:52:00,10616.0,10619.99,10614.4,10618.98,8.112087
2019-09-04 02:53:00,10618.98,10624.88,10615.01,10623.44,36.228511
2019-09-04 02:54:00,10623.4,10624.87,10620.05,10621.16,8.936057
2019-09-04 02:55:00,10622.98,10624.0,10620.04,10621.12,5.263152
2019-09-04 02:56:00,10622.94,10623.98,10620.1,10621.9,24.347912
2019-09-04 02:57:00,10621.9,10622.0,10620.1,10621.99,23.512752
2019-09-04 02:58:00,10622.0,10622.0,10620.43,10621.88,8.618855
2019-09-04 02:59:00,10621.88,10624.88,10621.67,10624.02,7.582996
2019-09-04 03:00:00,10624.59,10629.44,10624.0,10627.96,35.463299
2019-09-04 03:01:00,10628.91,10630.0,10625.49,10629.85,14.923779
2019-09-04 03:02:00,10626.43,10630.0,10625.94,10630.0,7.552956
2019-09-04 03:03:00,10630.0,10640.0,10629.8,10639.84,18.305478
2019-09-04 03:04:00,10639.82,10647.95,10639.82,10646.17,10.909529
2019-09-04 03:05:00,10647.13,10649.0,10643.11,10643.64,20.456408
2019-09-04 03:06:00,10643.64,10646.29,10637.81,10641.96,10.974933
2019-09-04 03:07:00,10644.14,10648.94,10642.16,10647.78,9.863642
2019-09-04 03:08:00,10646.78,10649.0,10645.0,10645.35,9.126601
2019-09-04 03:09:00,10645.31,10647.85,10640.04,10647.0,8.15163
2019-09-04 03:10:00,10648.84,10649.0,10642.98,10649.0,15.335137
2019-09-04 03:11:00,10648.91,10649.11,10643.66,10646.68,5.054139
2019-09-04 03:12:00,10648.46,10649.0,10644.14,10646.29,4.42342
2019-09-04 03:13:00,10645.08,10647.72,10635.82,10635.83,35.835144
2019-09-04 03:14:00,10636.25,10638.04,10632.17,10635.32,5.234714
2019-09-04 03:15:00,10635.2,10638.47,10634.98,10636.57,4.603382
2019-09-04 03:16:00,10636.49,10639.69,10630.92,10630.94,7.364926
2019-09-04 03:17:00,10632.15,10635.23,10625.0,10628.26,9.434317
2019-09-04 03:18:00,10630.59,10644.19,10630.0,10639.91,7.348797
2019-09-04 03:19:00,10639.93,10646.27,10635.36,10639.67,16.984246
2019-09-04 03:20:00,10639.65,10639.7,10632.0,10634.62,6.875988
2019-09-04 03:21:00,10638.43,10638.52,10630.23,10633.54,5.705178
2019-09-04 03:22:00,10632.09,10637.07,10630.0,10637.07,6.227994
2019-09-04 03:23:00,10637.31,10643.0,10635.01,10641.05,4.391544
2019-09-04 03:24:00,10640.96,10640.96,10632.25,10634.29,5.388101
2019-09-04 03:25:00,10636.98,10639.42,10630.37,10631.17,4.952602
2019-09-04 03:26:00,10631.15,10637.97,10625.28,10627.7,7.612503
2019-09-04 03:27:00,10625.49,10633.57,10625.0,10627.89,11.350987
2019-09-04 03:28:00,10626.24,10629.41,10622.39,10623.83,6.978872
2019-09-04 03:29:00,10624.8,10625.67,10615.0,10624.46,99.758459
2019-09-04 03:30:00,10625.67,10630.05,10623.69,10626.59,5.171228
2019-09-04 03:31:00,10627.25,10629.0,10624.45,10626.04,13.809081
2019-09-04 03:32:00,10627.77,10627.77,10619.5,10620.2,7.543988
2019-09-04 03:33:00,10620.1,10630.05,10620.0,10628.05,8.222438
2019-09-04 03:34:00,10627.71,10630.05,10621.78,10622.05,4.482262
2019-09-04 03:35:00,10622.07,10633.7,10621.73,10632.3,21.876441
2019-09-04 03:36:00,10631.01,10633.55,10622.06,10628.54,9.134368
2019-09-04 03:37:00,10629.06,10633.91,10626.95,10629.05,14.441244
2019-09-04 03:38:00,10630.9,10632.24,10626.93,10628.16,5.148868
2019-09-04 03:39:00,10628.16,10631.0,10628.09,10630.0,5.906559
2019-09-04 03:40:00,10629.14,10639.99,10627.49,10639.87,13.520779
2019-09-04 03:41:00,10639.98,10643.0,10638.31,10641.79,9.584786
2019-09-04 03:42:00,10642.43,10647.0,10641.58,10647.0,10.197792
2019-09-04 03:43:00,10646.98,10650.0,10641.89,10644.19,34.337066
2019-09-04 03:44:00,10641.93,10644.29,10635.25,10640.84,9.844434
2019-09-04 03:45:00,10638.72,10649.74,10638.72,10643.39,9.066341
2019-09-04 03:46:00,10643.41,10646.68,10636.67,10637.99,5.481175
2019-09-04 03:47:00,10639.42,10642.92,10638.65,10641.98,5.064522
2019-09-04 03:48:00,10642.24,10649.48,10641.14,10649.46,14.95238
2019-09-04 03:49:00,10649.74,10649.95,10636.64,10641.9,18.099454
2019-09-04 03:50:00,10641.9,10643.45,10638.68,10641.36,3.777429
2019-09-04 03:51:00,10642.0,10649.5,10640.02,10649.47,8.449614
2019-09-04 03:52:00,10646.65,10649.49,10642.18,10646.16,6.157093
2019-09-04 03:53:00,10645.04,10675.18,10642.18,10662.43,236.622407
2019-09-04 03:54:00,10660.02,10673.66,10652.07,10670.04,23.22197
2019-09-04 03:55:00,10669.51,10673.35,10655.0,10657.25,31.800252
2019-09-04 03:56:00,10656.55,10663.96,10655.14,10662.15,13.22974
2019-09-04 03:57:00,10662.18,10669.02,10660.0,10660.0,7.429905
2019-09-04 03:58:00,10662.38,10666.33,10642.61,10644.37,37.478489
2019-09-04 03:59:00,10643.87,10660.0,10643.5,10647.37,16.790467
2019-09-04 04:00:00,10646.29,10655.91,10643.5,10653.79,14.244047
2019-09-04 04:01:00,10654.72,10666.73,10654.04,10660.01,28.771282
2019-09-04 04:02:00,10660.01,10664.64,10651.27,10663.42,14.090213
2019-09-04 04:03:00,10663.78,10669.75,10663.22,10665.25,6.147222
2019-09-04 04:04:00,10664.38,10669.36,10657.23,10659.77,12.872944
2019-09-04 04:05:00,10659.75,10660.26,10648.71,10649.51,9.512432
2019-09-04 04:06:00,10649.54,10668.52,10649.54,10666.34,10.462964
2019-09-04 04:07:00,10663.75,10666.76,10660.02,10662.8,4.138831
2019-09-04 04:08:00,10662.87,10669.42,10660.44,10663.23,9.579685
2019-09-04 04:09:00,10662.21,10675.27,10662.17,10674.72,34.79479
2019-09-04 04:10:00,10672.49,10684.05,10672.49,10681.64,26.110455
2019-09-04 04:11:00,10683.49,10685.71,10675.01,10678.57,20.746474
2019-09-04 04:12:00,10676.6,10679.49,10666.33,10676.57,36.839853
2019-09-04 04:13:00,10674.9,10678.17,10666.83,10668.47,7.764624
2019-09-04 04:14:00,10669.86,10677.87,10667.89,10677.36,26.125032
2019-09-04 04:15:00,10675.52,10682.51,10670.98,10674.61,15.297353
2019-09-04 04:16:00,10674.58,10675.96,10669.02,10669.02,10.844315
2019-09-04 04:17:00,10671.98,10671.98,10659.05,10664.53,8.016554
2019-09-04 04:18:00,10667.52,10677.86,10660.08,10666.81,21.127959
2019-09-04 04:19:00,10663.66,10672.27,10662.78,10667.11,31.545078
2019-09-04 04:20:00,10668.58,10677.97,10665.05,10672.41,35.989584
2019-09-04 04:21:00,10674.09,10682.0,10670.0,10678.51,37.681701
2019-09-04 04:22:00,10678.57,10685.0,10675.24,10683.89,29.623251
2019-09-04 04:23:00,10684.14,10687.78,10680.89,10683.85,17.286068
2019-09-04 04:24:00,10680.83,10688.06,10680.0,10684.25,5.496377
2019-09-04 04:25:00,10684.25,10687.77,10675.6,10680.73,15.095571
2019-09-04 04:26:00,10681.62,10689.7,10681.0,10687.62,23.721042
2019-09-04 04:27:00,10688.27,10694.08,10684.89,10693.98,12.36602
2019-09-04 04:28:00,10693.98,10695.84,10692.34,10695.84,11.722068
2019-09-04 04:29:00,10695.84,10700.0,10682.87,10685.27,124.889498
2019-09-04 04:30:00,10685.29,10704.0,10685.0,10699.05,117.407226
2019-09-04 04:31:00,10703.77,10710.37,10696.69,10703.06,48.678098
2019-09-04 04:32:00,10706.86,10712.98,10701.15,10711.9,18.33542
2019-09-04 04:33:00,10711.92,10717.93,10708.91,10716.82,34.417872
2019-09-04 04:34:00,10717.91,10719.0,10711.18,10716.6,35.52294
2019-09-04 04:35:00,10716.29,10720.0,10711.81,10711.9,29.111916
2019-09-04 04:36:00,10711.92,10713.04,10690.0,10690.17,83.314245
2019-09-04 04:37:00,10693.9,10693.9,10665.05,10671.63,35.83012
2019-09-04 04:38:00,10671.63,10676.79,10667.66,10673.38,44.684705
2019-09-04 04:39:00,10673.38,10676.78,10666.79,10669.45,15.989113
2019-09-04 04:40:00,10672.85,10674.74,10660.97,10672.92,19.333253
2019-09-04 04:41:00,10673.0,10685.0,10672.96,10682.57,14.276514
2019-09-04 04:42:00,10681.43,10683.81,10675.0,10676.82,11.949523
2019-09-04 04:43:00,10676.24,10680.63,10675.0,10677.0,10.272207
2019-09-04 04:44:00,10675.02,10675.97,10668.0,10668.91,12.466106
2019-09-04 04:45:00,10668.99,10677.0,10668.02,10674.94,9.413457
2019-09-04 04:46:00,10676.03,10683.79,10674.38,10680.0,11.46421
2019-09-04 04:47:00,10680.0,10687.48,10677.46,10686.04,27.208385
2019-09-04 04:48:00,10685.96,10685.96,10668.02,10671.88,23.029435
2019-09-04 04:49:00,10671.88,10679.57,10670.65,10676.4,7.62623
2019-09-04 04:50:00,10676.45,10680.3,10673.63,10675.06,10.298401
2019-09-04 04:51:00,10674.57,10684.95,10673.67,10682.29,9.588427
2019-09-04 04:52:00,10678.8,10689.72,10677.09,10689.72,9.249709
2019-09-04 04:53:00,10687.97,10710.0,10687.81,10707.53,49.570246
2019-09-04 04:54:00,10709.98,10710.0,10698.72,10702.47,15.892151
2019-09-04 04:55:00,10705.62,10713.0,10705.1,10709.5,16.556165
2019-09-04 04:56:00,10708.29,10709.87,10688.02,10697.99,22.423668
2019-09-04 04:57:00,10697.97,10704.96,10696.11,10698.84,10.175321
2019-09-04 04:58:00,10698.84,10702.85,10681.68,10688.81,21.159017
2019-09-04 04:59:00,10688.81,10697.89,10687.21,10690.04,8.902655
2019-09-04 05:00:00,10691.77,10693.7,10688.67,10690.68,6.770479
2019-09-04 05:01:00,10689.44,10692.87,10675.48,10678.35,16.225673
2019-09-04 05:02:00,10678.35,10685.04,10672.93,10685.0,14.819269
2019-09-04 05:03:00,10683.98,10687.72,10670.5,10678.72,12.020265
2019-09-04 05:04:00,10677.68,10690.0,10675.52,10689.98,9.747484
2019-09-04 05:05:00,10688.73,10690.0,10678.17,10682.41,9.502782
2019-09-04 05:06:00,10681.21,10690.0,10680.32,10689.89,8.974398
2019-09-04 05:07:00,10687.02,10690.0,10686.32,10688.72,6.014392
2019-09-04 05:08:00,10689.98,10692.77,10686.32,10691.31,8.505091
2019-09-04 05:09:00,10687.02,10699.46,10687.02,10696.22,7.9674
2019-09-04 05:10:00,10696.24,10698.69,10694.03,10696.31,4.996756
2019-09-04 05:11:00,10695.44,10698.9,10695.0,10698.9,11.172573
2019-09-04 05:12:00,10695.03,10698.93,10691.02,10691.1,22.225726
2019-09-04 05:13:00,10694.41,10698.89,10691.4,10695.32,3.95772
2019-09-04 05:14:00,10698.44,10706.2,10695.06,10706.2,12.166793
2019-09-04 05:15:00,10703.1,10712.0,10703.0,10711.74,15.706034
2019-09-04 05:16:00,10712.0,10712.0,10693.13,10695.42,26.439882
2019-09-04 05:17:00,10695.37,10708.5,10693.94,10700.69,25.685039
2019-09-04 05:18:00,10700.99,10705.52,10696.0,10702.17,26.074301
2019-09-04 05:19:00,10703.39,10707.12,10693.0,10698.31,27.812346
2019-09-04 05:20:00,10700.54,10700.56,10697.65,10699.05,4.036712
2019-09-04 05:21:00,10699.07,10699.88,10689.0,10690.0,9.043542
2019-09-04 05:22:00,10689.98,10694.79,10687.3,10693.97,6.993785
2019-09-04 05:23:00,10692.83,10693.97,10690.0,10691.51,3.430548
2019-09-04 05:24:00,10692.38,10692.4,10687.58,10688.33,9.546137
2019-09-04 05:25:00,10687.28,10695.02,10686.34,10695.0,26.484371
2019-09-04 05:26:00,10695.0,10696.2,10691.82,10694.13,6.309719
2019-09-04 05:27:00,10692.14,10695.04,10691.8,10694.41,4.517051
2019-09-04 05:28:00,10693.06,10694.92,10690.0,10690.92,6.803958
2019-09-04 05:29:00,10690.02,10693.59,10680.62,10682.96,10.670552
2019-09-04 05:30:00,10682.05,10685.41,10680.0,10680.59,7.110292
2019-09-04 05:31:00,10680.65,10682.6,10677.52,10679.99,6.005051
2019-09-04 05:32:00,10679.35,10679.99,10674.01,10676.83,5.358177
2019-09-04 05:33:00,10675.95,10679.78,10672.16,10677.89,9.434431
2019-09-04 05:34:00,10678.41,10678.97,10675.0,10678.97,5.270781
2019-09-04 05:35:00,10678.97,10683.72,10675.54,10681.28,15.649286
2019-09-04 05:36:00,10678.52,10685.98,10678.24,10682.63,5.438685
2019-09-04 05:37:00,10685.48,10685.98,10682.53,10683.07,3.212683
2019-09-04 05:38:00,10683.05,10684.07,10678.16,10681.06,4.580833
2019-09-04 05:39:00,10679.71,10682.78,10677.32,10680.05,3.302146
2019-09-04 05:40:00,10680.05,10680.14,10680.0,10680.12,5.403268
2019-09-04 05:41:00,10680.0,10680.12,10672.0,10673.16,7.961381
2019-09-04 05:42:00,10673.9,10673.94,10672.0,10672.88,5.596475
2019-09-04 05:43:00,10672.17,10675.0,10672.17,10674.02,4.020062
2019-09-04 05:44:00,10674.04,10674.7,10670.0,10670.0,41.501162
2019-09-04 05:45:00,10670.8,10672.0,10660.03,10664.42,34.231414
2019-09-04 05:46:00,10665.48,10667.37,10660.04,10662.62,14.32742
2019-09-04 05:47:00,10661.46,10666.81,10660.59,10666.77,9.476709
2019-09-04 05:48:00,10665.12,10670.0,10660.0,10663.18,21.661818
2019-09-04 05:49:00,10663.14,10667.22,10660.66,10662.62,5.089662
2019-09-04 05:50:00,10662.6,10666.92,10662.6,10663.66,3.852986
2019-09-04 05:51:00,10664.08,10666.51,10662.41,10664.58,5.667357
2019-09-04 05:52:00,10665.68,10670.72,10664.11,10669.0,11.164561
2019-09-04 05:53:00,10668.98,10670.35,10665.83,10667.73,12.632132
2019-09-04 05:54:00,10670.35,10672.0,10667.31,10669.75,2.692719
2019-09-04 05:55:00,10667.74,10670.33,10665.97,10670.31,5.389894
2019-09-04 05:56:00,10670.31,10675.4,10668.42,10674.93,3.935172
2019-09-04 05:57:00,10674.89,10676.3,10673.51,10675.83,7.281118
2019-09-04 05:58:00,10676.16,10683.37,10675.4,10682.97,11.644816
2019-09-04 05:59:00,10682.97,10690.0,10682.97,10688.06,14.372791
2019-09-04 06:00:00,10688.08,10695.0,10688.08,10693.16,16.070809
2019-09-04 06:01:00,10693.16,10695.04,10690.55,10693.68,6.022608
2019-09-04 06:02:00,10692.72,10693.09,10683.54,10685.83,7.454072
2019-09-04 06:03:00,10688.66,10688.68,10681.69,10685.11,8.193341
2019-09-04 06:04:00,10684.35,10692.83,10682.6,10688.01,17.644388
2019-09-04 06:05:00,10686.55,10694.99,10686.55,10691.89,6.600278
2019-09-04 06:06:00,10694.16,10695.04,10690.92,10694.19,5.838601
2019-09-04 06:07:00,10694.19,10695.89,10690.51,10695.11,9.052702
2019-09-04 06:08:00,10695.27,10697.61,10694.4,10695.15,29.274095
2019-09-04 06:09:00,10696.68,10701.1,10695.01,10698.01,10.455481
2019-09-04 06:10:00,10699.07,10705.0,10698.09,10703.18,11.149079
2019-09-04 06:11:00,10703.36,10708.96,10697.31,10703.32,25.626843
2019-09-04 06:12:00,10701.74,10706.37,10695.18,10698.12,30.512495
2019-09-04 06:13:00,10695.52,10700.2,10685.92,10687.12,13.805879
2019-09-04 06:14:00,10685.92,10694.72,10680.01,10685.74,16.120255
2019-09-04 06:15:00,10685.76,10687.61,10680.07,10682.84,6.276121
2019-09-04 06:16:00,10682.84,10689.01,10675.42,10685.97,21.09676
2019-09-04 06:17:00,10684.38,10689.43,10680.45,10685.02,5.359316
2019-09-04 06:18:00,10685.02,10693.97,10682.56,10689.74,8.276505
2019-09-04 06:19:00,10691.35,10691.37,10682.0,10683.17,10.634367
2019-09-04 06:20:00,10683.21,10684.86,10677.57,10682.95,14.349051
2019-09-04 06:21:00,10681.25,10685.97,10680.0,10683.28,9.702579
2019-09-04 06:22:00,10684.28,10687.86,10680.22,10682.53,5.243052
2019-09-04 06:23:00,10682.22,10685.02,10680.26,10681.11,4.986861
2019-09-04 06:24:00,10683.35,10684.88,10680.0,10681.24,6.706637
2019-09-04 06:25:00,10680.06,10684.06,10677.8,10679.82,24.382017
2019-09-04 06:26:00,10678.78,10683.85,10675.16,10675.16,6.207155
2019-09-04 06:27:00,10675.16,10677.6,10671.57,10671.81,3.986107
2019-09-04 06:28:00,10675.16,10675.95,10671.0,10673.24,5.36851
2019-09-04 06:29:00,10672.05,10675.0,10667.02,10672.81,37.848945
2019-09-04 06:30:00,10672.83,10672.83,10665.34,10669.99,9.886975
2019-09-04 06:31:00,10669.02,10669.19,10662.81,10664.81,5.642647
2019-09-04 06:32:00,10665.0,10669.0,10662.87,10668.33,6.22796
2019-09-04 06:33:00,10668.98,10670.0,10667.78,10668.86,3.936844
2019-09-04 06:34:00,10668.3,10669.98,10667.78,10667.78,4.689006
2019-09-04 06:35:00,10667.78,10670.0,10667.78,10668.0,18.513312
2019-09-04 06:36:00,10668.07,10677.78,10668.02,10676.15,14.397195
2019-09-04 06:37:00,10676.15,10680.09,10671.66,10678.07,8.726306
2019-09-04 06:38:00,10680.07,10686.93,10678.36,10680.3,7.924468
2019-09-04 06:39:00,10680.42,10683.68,10678.55,10678.58,4.155382
2019-09-04 06:40:00,10678.59,10682.14,10678.55,10681.28,5.035742
2019-09-04 06:41:00,10682.05,10682.07,10680.0,10680.96,4.714236
2019-09-04 06:42:00,10680.97,10681.58,10678.5,10680.0,11.44848
2019-09-04 06:43:00,10679.09,10681.81,10676.56,10681.81,8.853075
2019-09-04 06:44:00,10682.0,10682.67,10676.17,10676.41,6.616409
2019-09-04 06:45:00,10677.53,10684.99,10676.44,10680.84,7.193384
2019-09-04 06:46:00,10680.84,10683.27,10676.17,10677.95,3.49505
2019-09-04 06:47:00,10678.82,10678.82,10675.0,10675.07,8.011159
2019-09-04 06:48:00,10675.07,10680.6,10671.5,10677.74,12.423631
2019-09-04 06:49:00,10677.75,10681.15,10675.54,10680.0,5.656214
2019-09-04 06:50:00,10679.96,10680.22,10677.77,10678.98,3.126544
2019-09-04 06:51:00,10679.78,10681.15,10676.17,10680.63,7.021769
2019-09-04 06:52:00,10680.48,10687.13,10676.19,10685.93,22.144518
2019-09-04 06:53:00,10687.13,10689.0,10685.59,10689.0,4.506946
2019-09-04 06:54:00,10687.35,10691.98,10686.3,10691.96,6.665877
2019-09-04 06:55:00,10690.21,10691.98,10685.0,10687.82,16.763503
2019-09-04 06:56:00,10687.89,10691.49,10685.4,10689.17,5.992187
2019-09-04 06:57:00,10689.33,10695.87,10687.74,10690.03,7.820697
2019-09-04 06:58:00,10690.03,10692.05,10688.2,10691.02,6.543687
2019-09-04 06:59:00,10691.02,10695.29,10691.0,10692.35,4.672396
2019-09-04 07:00:00,10692.35,10694.44,10677.36,10681.86,26.804979
2019-09-04 07:01:00,10682.69,10686.73,10669.82,10670.0,11.570074
2019-09-04 07:02:00,10671.98,10678.47,10671.58,10678.46,5.502374
2019-09-04 07:03:00,10677.53,10678.47,10670.91,10673.19,5.559436
2019-09-04 07:04:00,10673.19,10673.81,10665.54,10665.54,8.151936
2019-09-04 07:05:00,10665.54,10669.95,10535.0,10544.03,779.648217
2019-09-04 07:06:00,10543.97,10630.69,10468.06,10576.46,856.57652
2019-09-04 07:07:00,10579.41,10600.0,10525.97,10567.6,228.947095
2019-09-04 07:08:00,10562.97,10594.99,10562.97,10579.97,68.823245
2019-09-04 07:09:00,10579.65,10622.53,10579.65,10589.66,86.444056
2019-09-04 07:10:00,10594.27,10594.29,10560.62,10582.66,37.432499
2019-09-04 07:11:00,10581.61,10584.76,10565.01,10573.22,65.894605
2019-09-04 07:12:00,10571.89,10575.41,10557.14,10564.13,29.835754
2019-09-04 07:13:00,10564.88,10589.13,10560.0,10580.55,71.784572
2019-09-04 07:14:00,10580.55,10585.26,10571.1,10576.19,25.763263
2019-09-04 07:15:00,10575.16,10576.98,10565.06,10571.31,36.915452
2019-09-04 07:16:00,10569.39,10574.32,10553.57,10561.91,38.283534
2019-09-04 07:17:00,10561.06,10561.42,10507.94,10530.04,100.139448
2019-09-04 07:18:00,10533.81,10564.38,10528.62,10556.47,122.468603
2019-09-04 07:19:00,10556.67,10558.33,10540.0,10540.16,45.90269
2019-09-04 07:20:00,10540.16,10561.33,10536.35,10557.52,65.158722
2019-09-04 07:21:00,10558.06,10567.37,10550.5,10567.37,41.013037
2019-09-04 07:22:00,10564.33,10567.64,10550.0,10553.21,22.562323
2019-09-04 07:23:00,10551.78,10560.88,10550.0,10558.73,19.3379
2019-09-04 07:24:00,10560.22,10560.88,10543.0,10555.0,57.728107
2019-09-04 07:25:00,10552.57,10563.09,10551.04,10562.48,27.410419
2019-09-04 07:26:00,10562.5,10582.0,10562.48,10577.03,32.75423
2019-09-04 07:27:00,10577.42,10600.0,10575.05,10594.94,102.378771
2019-09-04 07:28:00,10591.79,10600.0,10586.05,10592.44,81.630666
2019-09-04 07:29:00,10594.85,10597.0,10581.18,10583.58,27.141537
2019-09-04 07:30:00,10584.97,10597.18,10583.58,10597.18,27.984941
2019-09-04 07:31:00,10595.45,10600.0,10590.0,10598.44,25.057174
2019-09-04 07:32:00,10597.66,10600.0,10583.56,10583.56,21.773519
2019-09-04 07:33:00,10583.63,10592.43,10577.54,10582.7,23.038309
2019-09-04 07:34:00,10583.11,10588.96,10576.52,10581.05,18.091422
2019-09-04 07:35:00,10576.54,10583.98,10572.43,10580.18,28.090931
2019-09-04 07:36:00,10576.92,10581.53,10561.83,10567.51,36.213557
2019-09-04 07:37:00,10566.63,10572.25,10559.68,10572.25,42.119521
2019-09-04 07:38:00,10571.06,10577.0,10565.0,10565.53,18.888413
2019-09-04 07:39:00,10565.53,10576.37,10554.44,10558.71,53.966252
2019-09-04 07:40:00,10562.05,10564.22,10540.0,10546.17,104.609438
2019-09-04 07:41:00,10542.23,10565.95,10536.45,10564.21,31.128694
2019-09-04 07:42:00,10564.21,10592.43,10558.0,10583.31,57.376139
2019-09-04 07:43:00,10584.59,10635.29,10573.51,10611.51,227.022458
2019-09-04 07:44:00,10608.08,10623.03,10601.0,10612.12,48.539941
2019-09-04 07:45:00,10611.2,10690.0,10610.97,10649.22,153.765145
2019-09-04 07:46:00,10651.43,10662.58,10643.8,10645.24,54.66664
2019-09-04 07:47:00,10646.02,10655.6,10637.23,10651.75,32.737505
2019-09-04 07:48:00,10651.66,10660.0,10645.47,10649.81,36.424904
